id;idcor;authors;year;ref;doi;url;experiment.type;condition;stress;location;nb.site;names.s1;names.s2;names.s3;names.s4;names.s5;trace;lat.dms.s1;lat.dir.s1;long.dms.s1;long.dir.s1;lat.dms.s2;lat.dir.s2;long.dms.s2;long.dir.s2;lat.dms.s3;lat.dir.s3;long.dms.s3;long.dir.s3;lat.dms.s4;lat.dir.s4;long.dms.s4;long.dir.s4;lat.dms.s5;lat.dir.s5;long.dms.s5;long.dir.s5;life.form;veg.sp;veg.type;bio.scale;bio.scale.genera;nb.sp.reported;fitness;RGR.authors;RGR.min.authors;RGR.max.authors;RGR.unit.authors;RGR;RGR.min;RGR.max;RGR.unit;RGR.eq;RGR.dataset;RGR.dataset.period;trait.dataset;Traits.Dataset.period;RGR.stage;trait.stage;stage;stage.reported;stage.simi;trait.size.unit;measure.size;size.min;size.max;size.mean.range;trait.org;trait;trait.def;trait.min;trait.max;trait.unit;sample.size;relation.sign;coef.value.recorded;coef;coef.type
5;28;Augspurger;1984;Augspurger.1984;10.2307/2259531;http://www.jstor.org/stable/2259531?origin=crossref;shadehouse;L_low;stressed;Panama;1;Barro Colorado Island;NA;NA;NA;NA;point;09:10:00/N;N;79:50:00/W;W;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;tree;;tropical rain forest;intersp;intersp;18;growth;GR(Hi);NA;NA;NA;GR(Hi);NA;NA;cm.yr-1;slope of the regression of height on time;local;1984;local;1980-1986;seedling;adult;juvenile;y;Diff;A;age;1;1;1;WD;WD;wood density ;0,12;0,95;g.cm-3;17;O;0,171;0,171;Pearson
5;29;Augspurger;1984;Augspurger.1984;10.2307/2259531;http://www.jstor.org/stable/2259531?origin=crossref;shadehouse;L_high;unstressed;Panama;1;Barro Colorado Island;NA;NA;NA;NA;point;09:10:00/N;N;79:50:00/W;W;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;tree;;tropical rain forest;intersp;intersp;18;growth;GR(Hi);NA;NA;NA;GR(Hi);NA;NA;cm.yr-1;slope of the regression of height on time;local;1984;local;1980-1983;seedling;seedling;juvenile;y;Sim;A;age;1;1;1;Seedmass;Seedmass;dry seed mass;0,0029;0,444;g;17;O;-0,198;-0,198;Pearson
5;30;Augspurger;1984;Augspurger.1984;10.2307/2259531;http://www.jstor.org/stable/2259531?origin=crossref;shadehouse;L_high;unstressed;Panama;1;Barro Colorado Island;NA;NA;NA;NA;point;09:10:00/N;N;79:50:00/W;W;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;tree;;tropical rain forest;intersp;intersp;18;growth;GR(Hi);NA;NA;NA;GR(Hi);NA;NA;cm.yr-1;slope of the regression of height on time;local;1984;local;1980-1984;seedling;adult;juvenile;y;Diff;A;age;1;1;1;WD;WD;wood density ;0,12;0,95;g.cm-3;17;O;0,089;0,089;Pearson
6;31;Baltzer.et.al;2007;Baltzer.et.al.2007;10.1007/s00442-007-0722-2;http://dx.doi.org/10.1007/s00442-007-0722-2;glasshouse;L_high;unstressed;Canada_Toronto;1;University;NA;NA;NA;NA;point;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;tree;;temperate deciduous forest;intersp;intersp;8;growth;RGR(D*H);0,063;0,243;log(g.g-1.mo-1);RGR(Mi);12,78032207;15,30082349;g.g-1.y-1;RGR= (ln(d2^2*h2)-ln(d1^2*h1))/(t2-t1);local;2007;local;2007;seedling;seedling;juvenile;y;Sim;A;age;0,5;0,5;0,5;Seedmass;Seedmass;dry seed mass;3,72E-05;0,001849657;g;7;N;0,75;-0,866025404;CoefDetRsq
7;32;Baraloto.et.al;2005;Baraloto.et.al.2005;10.1111/j.1365-2745.2005.01041.x;http://dx.doi.org/10.1111/j.1365-2745.2005.01041.x;field_forest experiment;control;unstressed;French Guiana_Sinnamary;1;Paracou Reserve;NA;NA;NA;NA;point;5:18:00/N;N;52:55:00/W;W;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;tree;;tropical seasonal forest;intersp;intersp;8;growth;RGR(Hi);0,028;0,147;cm.cm-1.yr-1;RGR(Hi);0,028;0,147;cm.cm-1.yr-1;RGR=(ln(H2)-ln(H1))/(t2-t1);local;2005;local;2005;seedling;seedling;juvenile;y;Sim;A;age;0,333333333;1;0,666666667;Seedmass;Seedmass;dry seed mass;0,039;27,695;g;8;O;0,1;0,316227766;CoefDetRsq
7;33;Baraloto.et.al;2005;Baraloto.et.al.2005;10.1111/j.1365-2745.2005.01041.x;http://dx.doi.org/10.1111/j.1365-2745.2005.01041.x;field_forest experiment;control;unstressed;French Guiana_Sinnamary;1;Paracou Reserve;NA;NA;NA;NA;point;5:18:00/N;N;52:55:00/W;W;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;tree;;tropical seasonal forest;intersp;intersp;8;growth;RGR(Hi);0,043;0,0163;cm.cm-1.yr-1;RGR(Hi);0,043;0,0163;cm.cm-1.yr-1;RGR=(ln(H2)-ln(H1))/(t2-t1);local;2005;local;2005;sapling;sapling;sapling;y;Sim;A;age;1;5;3;Seedmass;Seedmass;dry seed mass;0,039;27,695;g;8;N;0,56;-0,748331477;CoefDetRsq
8;34;Baraloto.et.al;2006;Baraloto.et.al.2006;10.1017/S0266467406003439;http://journals.cambridge.org/action/displayAbstract?aid=458659;shadehouse;control;stressed;French Guiana_Kourou;1;University;NA;NA;NA;NA;point;5:18:00/N;N;52:55:00/W;W;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;tree;;tropical seasonal forest;intersp;intersp;9;growth;RGR(Mi)Max;0,691;10,148;mg.g-1.d-1;RGR(Mi);0,252215;3,70402;g.g-1.y-1;RGR=(ln W2-ln W1)/(T2-T1 ), max highest value from the eight treatment conditions;local;2006;local;2006;seedling;seedling;juvenile;y;Sim;A;age;1;1;1;LAR;LAR;Leaf area ratio, leaf area:plant mass;NA;NA;m2.kg-1;9;O;0,65;0,65;Pearson
8;35;Baraloto.et.al;2006;Baraloto.et.al.2006;10.1017/S0266467406003439;http://journals.cambridge.org/action/displayAbstract?aid=458659;shadehouse;control;stressed;French Guiana_Kourou;1;University;NA;NA;NA;NA;point;5:18:00/N;N;52:55:00/W;W;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;tree;;tropical seasonal forest;intersp;intersp;9;growth;RGR(Mi)Max;0,691;10,148;mg.g-1.d-1;RGR(Mi);0,252215;3,70402;g.g-1.y-1;RGR=(ln W2-ln W1)/(T2-T1 ), max highest value from the eight treatment conditions;local;2006;local;2006;seedling;seedling;juvenile;y;Sim;A;age;1;1;1;LMR;LMR;leaf mass ratio leaf mass:plant mass;NA;NA;g.g-1;9;P;0,73;0,73;Pearson
8;36;Baraloto.et.al;2006;Baraloto.et.al.2006;10.1017/S0266467406003439;http://journals.cambridge.org/action/displayAbstract?aid=458659;shadehouse;control;stressed;French Guiana_Kourou;1;University;NA;NA;NA;NA;point;5:18:00/N;N;52:55:00/W;W;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;tree;;tropical seasonal forest;intersp;intersp;9;growth;RGR(Mi)Max;0,691;10,148;mg.g-1.d-1;RGR(Mi);0,252215;3,70402;g.g-1.y-1;RGR=(ln W2-ln W1)/(T2-T1 ), max highest value from the eight treatment conditions;local;2006;local;2006;seedling;seedling;juvenile;y;Sim;A;age;1;1;1;NARarea;NARarea;Rate of dry mass increment per unit leaf area;NA;NA;g.m-2.d-1;9;P;0,78;0,78;Pearson
8;37;Baraloto.et.al;2006;Baraloto.et.al.2006;10.1017/S0266467406003439;http://journals.cambridge.org/action/displayAbstract?aid=458659;shadehouse;control;stressed;French Guiana_Kourou;1;University;NA;NA;NA;NA;point;5:18:00/N;N;52:55:00/W;W;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;tree;;tropical seasonal forest;intersp;intersp;9;growth;RGR(Mi)Max;0,691;10,148;mg.g-1.d-1;RGR(Mi);0,252215;3,70402;g.g-1.y-1;RGR=(ln W2-ln W1)/(T2-T1 ), max highest value from the eight treatment conditions;local;2006;local;2006;seedling;seedling;juvenile;y;Sim;A;age;1;1;1;Seedmass;Seedmass;dry seed mass;0,0015;31,3;g;9;N;-0,68;-0,68;Pearson
8;38;Baraloto.et.al;2006;Baraloto.et.al.2006;10.1017/S0266467406003439;http://journals.cambridge.org/action/displayAbstract?aid=458659;shadehouse;control;stressed;French Guiana_Kourou;1;University;NA;NA;NA;NA;point;5:18:00/N;N;52:55:00/W;W;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;tree;;tropical seasonal forest;intersp;intersp;9;growth;RGR(Mi)Max;0,691;10,148;mg.g-1.d-1;RGR(Mi);0,252215;3,70402;g.g-1.y-1;RGR=(ln W2-ln W1)/(T2-T1 ), max highest value from the eight treatment conditions;local;2006;local;2006;seedling;seedling;juvenile;y;Sim;A;age;1;1;1;SLA;SLA;Specific leaf area;130;599;cm2.g-1;9;O;0,64;0,64;Pearson
9;39;Bloor.and.Grubb;2003;Bloor.and.Grubb.2003;10.1046/j.1365-2745.2003.00743.x;http://www.blackwell-synergy.com/links/doi/10.1046%252Fj.1365-2745.2003.00743.x;shadehouse;L_low;stressed;Australia_NorthQueensland;1;Tropical Forest Research Center;NA;NA;NA;NA;point;17:17:00/S;S;145:34:00/E;E;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;tree;;tropical rain forest;intersp;intersp;15;growth;RGR(Mi);0,004;0,24;g.g-1.mo-1;RGR(Mi);0,048;2,88;g.g-1.yr-1;RGR = (ln Wt2-ln Wt1)/(t2-t1);local;2003;local;2003;seedling;seedling;juvenile;y;Sim;A;age;1;1;1;Root Branching index;Root Branching index;Root Branching index;NA;NA;NA;15;O;0,41;0,41;Pearson
9;40;Bloor.and.Grubb;2003;Bloor.and.Grubb.2003;10.1046/j.1365-2745.2003.00743.x;http://www.blackwell-synergy.com/links/doi/10.1046%252Fj.1365-2745.2003.00743.x;shadehouse;L_low;stressed;Australia_NorthQueensland;1;Tropical Forest Research Center;NA;NA;NA;NA;point;17:17:00/S;S;145:34:00/E;E;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;tree;;tropical rain forest;intersp;intersp;15;growth;RGR(Mi);0,004;0,24;g.g-1.mo-1;RGR(Mi);0,048;2,88;g.g-1.yr-1;RGR = (ln Wt2-ln Wt1)/(t2-t1);local;2003;local;2003;seedling;seedling;juvenile;y;Sim;A;age;1;1;1;LAR;LAR;Leaf area ratio, leaf area:plant mass;NA;NA;m2.kg-1;15;O;0,63;0,63;Pearson
9;41;Bloor.and.Grubb;2003;Bloor.and.Grubb.2003;10.1046/j.1365-2745.2003.00743.x;http://www.blackwell-synergy.com/links/doi/10.1046%252Fj.1365-2745.2003.00743.x;shadehouse;L_low;stressed;Australia_NorthQueensland;1;Tropical Forest Research Center;NA;NA;NA;NA;point;17:17:00/S;S;145:34:00/E;E;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;tree;;tropical rain forest;intersp;intersp;15;growth;RGR(Mi);0,004;0,24;g.g-1.mo-1;RGR(Mi);0,048;2,88;g.g-1.yr-1;RGR = (ln Wt2-ln Wt1)/(t2-t1);local;2003;local;2003;seedling;seedling;juvenile;y;Sim;A;age;1;1;1;LMR;LMR;leaf mass ratio leaf mass:plant mass;NA;NA;g.g-1;15;O;0,38;0,38;Pearson
9;42;Bloor.and.Grubb;2003;Bloor.and.Grubb.2003;10.1046/j.1365-2745.2003.00743.x;http://www.blackwell-synergy.com/links/doi/10.1046%252Fj.1365-2745.2003.00743.x;shadehouse;L_low;stressed;Australia_NorthQueensland;1;Tropical Forest Research Center;NA;NA;NA;NA;point;17:17:00/S;S;145:34:00/E;E;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;tree;;tropical rain forest;intersp;intersp;15;growth;RGR(Mi);0,004;0,24;g.g-1.mo-1;RGR(Mi);0,048;2,88;g.g-1.yr-1;RGR = (ln Wt2-ln Wt1)/(t2-t1);local;2003;local;2003;seedling;seedling;juvenile;y;Sim;A;age;1;1;1;Root:Shoot;Root:Shoot;Root shoot ratio;NA;NA;g.g-1;15;O;0,08;0,08;Pearson
9;43;Bloor.and.Grubb;2003;Bloor.and.Grubb.2003;10.1046/j.1365-2745.2003.00743.x;http://www.blackwell-synergy.com/links/doi/10.1046%252Fj.1365-2745.2003.00743.x;shadehouse;L_low;stressed;Australia_NorthQueensland;1;Tropical Forest Research Center;NA;NA;NA;NA;point;17:17:00/S;S;145:34:00/E;E;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;tree;;tropical rain forest;intersp;intersp;15;growth;RGR(Mi);0,004;0,24;g.g-1.mo-1;RGR(Mi);0,048;2,88;g.g-1.yr-1;RGR = (ln Wt2-ln Wt1)/(t2-t1);local;2003;local;2003;seedling;seedling;juvenile;y;Sim;A;age;1;1;1;Seedmass;Seedmass;dry seed mass;NA;NA;g;15;N;-0,67;-0,67;Pearson
9;44;Bloor.and.Grubb;2003;Bloor.and.Grubb.2003;10.1046/j.1365-2745.2003.00743.x;http://www.blackwell-synergy.com/links/doi/10.1046%252Fj.1365-2745.2003.00743.x;shadehouse;L_low;stressed;Australia_NorthQueensland;1;Tropical Forest Research Center;NA;NA;NA;NA;point;17:17:00/S;S;145:34:00/E;E;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;tree;;tropical rain forest;intersp;intersp;15;growth;RGR(Mi);0,004;0,24;g.g-1.mo-1;RGR(Mi);0,048;2,88;g.g-1.yr-1;RGR = (ln Wt2-ln Wt1)/(t2-t1);local;2003;local;2003;seedling;seedling;juvenile;y;Sim;A;age;1;1;1;SLA;SLA;Specific leaf area;NA;NA;cm2.g-1;15;O;0,64;0,64;Pearson
9;45;Bloor.and.Grubb;2003;Bloor.and.Grubb.2003;10.1046/j.1365-2745.2003.00743.x;http://www.blackwell-synergy.com/links/doi/10.1046%252Fj.1365-2745.2003.00743.x;shadehouse;L_low;stressed;Australia_NorthQueensland;1;Tropical Forest Research Center;NA;NA;NA;NA;point;17:17:00/S;S;145:34:00/E;E;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;tree;;tropical rain forest;intersp;intersp;15;growth;RGR(Mi);0,004;0,24;g.g-1.mo-1;RGR(Mi);0,048;2,88;g.g-1.yr-1;RGR = (ln Wt2-ln Wt1)/(t2-t1);local;2003;local;2003;seedling;seedling;juvenile;y;Sim;A;age;1;1;1;StemMR;StemMR;stem mass ratio;NA;NA;NA;15;O;-0,51;-0,51;Pearson
9;46;Bloor.and.Grubb;2003;Bloor.and.Grubb.2003;10.1046/j.1365-2745.2003.00743.x;http://www.blackwell-synergy.com/links/doi/10.1046%252Fj.1365-2745.2003.00743.x;shadehouse;L_low;stressed;Australia_NorthQueensland;1;Tropical Forest Research Center;NA;NA;NA;NA;point;17:17:00/S;S;145:34:00/E;E;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;tree;;tropical rain forest;intersp;intersp;15;growth;RGR(Mi);0,004;0,24;g.g-1.mo-1;RGR(Mi);0,048;2,88;g.g-1.yr-1;RGR = (ln Wt2-ln Wt1)/(t2-t1);local;2003;local;2003;seedling;seedling;juvenile;y;Sim;A;age;1;1;1;SRL;SRL;Specific root lenght;NA;NA;NA;15;O;0,41;0,41;Pearson
9;47;Bloor.and.Grubb;2003;Bloor.and.Grubb.2003;10.1046/j.1365-2745.2003.00743.x;http://www.blackwell-synergy.com/links/doi/10.1046%252Fj.1365-2745.2003.00743.x;shadehouse;L_low;stressed;Australia_NorthQueensland;1;Tropical Forest Research Center;NA;NA;NA;NA;point;17:17:00/S;S;145:34:00/E;E;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;tree;;tropical rain forest;intersp;intersp;15;growth;RGR(Mi);0,004;0,24;g.g-1.mo-1;RGR(Mi);0,048;2,88;g.g-1.yr-1;RGR = (ln Wt2-ln Wt1)/(t2-t1);local;2003;local;2003;seedling;seedling;juvenile;y;Sim;A;age;1;1;1;SSL;SSL;Specific stem lenght;NA;NA;NA;15;O;0,63;0,63;Pearson
9;48;Bloor.and.Grubb;2003;Bloor.and.Grubb.2003;10.1046/j.1365-2745.2003.00743.x;http://www.blackwell-synergy.com/links/doi/10.1046%252Fj.1365-2745.2003.00743.x;shadehouse;L_low;stressed;Australia_NorthQueensland;1;Tropical Forest Research Center;NA;NA;NA;NA;point;17:17:00/S;S;145:34:00/E;E;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;tree;;tropical rain forest;intersp;intersp;15;growth;RGR(Mi);0,004;0,24;g.g-1.mo-1;RGR(Mi);0,048;2,88;g.g-1.yr-1;RGR = (ln Wt2-ln Wt1)/(t2-t1);local;2003;local;2003;seedling;seedling;juvenile;y;Sim;A;age;1;1;1;ULR;ULR;ULR;NA;NA;NA;15;P;0,9;0,9;Pearson
9;49;Bloor.and.Grubb;2003;Bloor.and.Grubb.2003;10.1046/j.1365-2745.2003.00743.x;http://www.blackwell-synergy.com/links/doi/10.1046%252Fj.1365-2745.2003.00743.x;shadehouse;L_high;unstressed;Australia_NorthQueensland;1;Tropical Forest Research Center;NA;NA;NA;NA;point;17:17:00/S;S;145:34:00/E;E;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;tree;;tropical rain forest;intersp;intersp;15;growth;RGR(Mi);0,17;0,65;g.g-1.mo-1;RGR(Mi);2,04;7,8;g.g-1.yr-1;RGR = (ln Wt2-ln Wt1)/(t2-t1);local;2003;local;2003;seedling;seedling;juvenile;y;Sim;A;age;1;1;1;Root Branching index;Root Branching index;Root Branching index;NA;NA;NA;15;O;0,43;0,43;Pearson
9;50;Bloor.and.Grubb;2003;Bloor.and.Grubb.2003;10.1046/j.1365-2745.2003.00743.x;http://www.blackwell-synergy.com/links/doi/10.1046%252Fj.1365-2745.2003.00743.x;shadehouse;L_high;unstressed;Australia_NorthQueensland;1;Tropical Forest Research Center;NA;NA;NA;NA;point;17:17:00/S;S;145:34:00/E;E;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;tree;;tropical rain forest;intersp;intersp;15;growth;RGR(Mi);0,17;0,65;g.g-1.mo-1;RGR(Mi);2,04;7,8;g.g-1.yr-1;RGR = (ln Wt2-ln Wt1)/(t2-t1);local;2003;local;2003;seedling;seedling;juvenile;y;Sim;A;age;1;1;1;LAR;LAR;Leaf area ratio, leaf area:plant mass;NA;NA;m2.kg-1;15;O;0,55;0,55;Pearson
9;51;Bloor.and.Grubb;2003;Bloor.and.Grubb.2003;10.1046/j.1365-2745.2003.00743.x;http://www.blackwell-synergy.com/links/doi/10.1046%252Fj.1365-2745.2003.00743.x;shadehouse;L_high;unstressed;Australia_NorthQueensland;1;Tropical Forest Research Center;NA;NA;NA;NA;point;17:17:00/S;S;145:34:00/E;E;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;tree;;tropical rain forest;intersp;intersp;15;growth;RGR(Mi);0,17;0,65;g.g-1.mo-1;RGR(Mi);2,04;7,8;g.g-1.yr-1;RGR = (ln Wt2-ln Wt1)/(t2-t1);local;2003;local;2003;seedling;seedling;juvenile;y;Sim;A;age;1;1;1;LMR;LMR;leaf mass ratio leaf mass:plant mass;NA;NA;g.g-1;15;O;0,23;0,43;Pearson
9;52;Bloor.and.Grubb;2003;Bloor.and.Grubb.2003;10.1046/j.1365-2745.2003.00743.x;http://www.blackwell-synergy.com/links/doi/10.1046%252Fj.1365-2745.2003.00743.x;shadehouse;L_high;unstressed;Australia_NorthQueensland;1;Tropical Forest Research Center;NA;NA;NA;NA;point;17:17:00/S;S;145:34:00/E;E;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;tree;;tropical rain forest;intersp;intersp;15;growth;RGR(Mi);0,17;0,65;g.g-1.mo-1;RGR(Mi);2,04;7,8;g.g-1.yr-1;RGR = (ln Wt2-ln Wt1)/(t2-t1);local;2003;local;2003;seedling;seedling;juvenile;y;Sim;A;age;1;1;1;Root:Shoot;Root:Shoot;Root shoot ratio;NA;NA;g.g-1;15;O;0,05;0,05;Pearson
9;53;Bloor.and.Grubb;2003;Bloor.and.Grubb.2003;10.1046/j.1365-2745.2003.00743.x;http://www.blackwell-synergy.com/links/doi/10.1046%252Fj.1365-2745.2003.00743.x;shadehouse;L_high;unstressed;Australia_NorthQueensland;1;Tropical Forest Research Center;NA;NA;NA;NA;point;17:17:00/S;S;145:34:00/E;E;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;tree;;tropical rain forest;intersp;intersp;15;growth;RGR(Mi);0,17;0,65;g.g-1.mo-1;RGR(Mi);2,04;7,8;g.g-1.yr-1;RGR = (ln Wt2-ln Wt1)/(t2-t1);local;2003;local;2003;seedling;seedling;juvenile;y;Sim;A;age;1;1;1;Seedmass;Seedmass;dry seed mass;NA;NA;g;15;N;-0,87;-0,87;Pearson
9;54;Bloor.and.Grubb;2003;Bloor.and.Grubb.2003;10.1046/j.1365-2745.2003.00743.x;http://www.blackwell-synergy.com/links/doi/10.1046%252Fj.1365-2745.2003.00743.x;shadehouse;L_high;unstressed;Australia_NorthQueensland;1;Tropical Forest Research Center;NA;NA;NA;NA;point;17:17:00/S;S;145:34:00/E;E;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;tree;;tropical rain forest;intersp;intersp;15;growth;RGR(Mi);0,17;0,65;g.g-1.mo-1;RGR(Mi);2,04;7,8;g.g-1.yr-1;RGR = (ln Wt2-ln Wt1)/(t2-t1);local;2003;local;2003;seedling;seedling;juvenile;y;Sim;A;age;1;1;1;SLA;SLA;Specific leaf area;NA;NA;cm2.g-1;15;O;0,34;0,34;Pearson
9;55;Bloor.and.Grubb;2003;Bloor.and.Grubb.2003;10.1046/j.1365-2745.2003.00743.x;http://www.blackwell-synergy.com/links/doi/10.1046%252Fj.1365-2745.2003.00743.x;shadehouse;L_high;unstressed;Australia_NorthQueensland;1;Tropical Forest Research Center;NA;NA;NA;NA;point;17:17:00/S;S;145:34:00/E;E;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;tree;;tropical rain forest;intersp;intersp;15;growth;RGR(Mi);0,17;0,65;g.g-1.mo-1;RGR(Mi);2,04;7,8;g.g-1.yr-1;RGR = (ln Wt2-ln Wt1)/(t2-t1);local;2003;local;2003;seedling;seedling;juvenile;y;Sim;A;age;1;1;1;StemMR;StemMR;stem mass ratio;NA;NA;NA;15;O;-0,65;-0,65;Pearson
9;56;Bloor.and.Grubb;2003;Bloor.and.Grubb.2003;10.1046/j.1365-2745.2003.00743.x;http://www.blackwell-synergy.com/links/doi/10.1046%252Fj.1365-2745.2003.00743.x;shadehouse;L_high;unstressed;Australia_NorthQueensland;1;Tropical Forest Research Center;NA;NA;NA;NA;point;17:17:00/S;S;145:34:00/E;E;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;tree;;tropical rain forest;intersp;intersp;15;growth;RGR(Mi);0,17;0,65;g.g-1.mo-1;RGR(Mi);2,04;7,8;g.g-1.yr-1;RGR = (ln Wt2-ln Wt1)/(t2-t1);local;2003;local;2003;seedling;seedling;juvenile;y;Sim;A;age;1;1;1;SRL;SRL;Specific root lenght;NA;NA;NA;15;O;0,55;0,55;Pearson
9;57;Bloor.and.Grubb;2003;Bloor.and.Grubb.2003;10.1046/j.1365-2745.2003.00743.x;http://www.blackwell-synergy.com/links/doi/10.1046%252Fj.1365-2745.2003.00743.x;shadehouse;L_high;unstressed;Australia_NorthQueensland;1;Tropical Forest Research Center;NA;NA;NA;NA;point;17:17:00/S;S;145:34:00/E;E;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;tree;;tropical rain forest;intersp;intersp;15;growth;RGR(Mi);0,17;0,65;g.g-1.mo-1;RGR(Mi);2,04;7,8;g.g-1.yr-1;RGR = (ln Wt2-ln Wt1)/(t2-t1);local;2003;local;2003;seedling;seedling;juvenile;y;Sim;A;age;1;1;1;SSL;SSL;Specific stem lenght;NA;NA;NA;15;O;0,23;0,23;Pearson
9;58;Bloor.and.Grubb;2003;Bloor.and.Grubb.2003;10.1046/j.1365-2745.2003.00743.x;http://www.blackwell-synergy.com/links/doi/10.1046%252Fj.1365-2745.2003.00743.x;shadehouse;L_high;unstressed;Australia_NorthQueensland;1;Tropical Forest Research Center;NA;NA;NA;NA;point;17:17:00/S;S;145:34:00/E;E;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;tree;;tropical rain forest;intersp;intersp;15;growth;RGR(Mi);0,17;0,65;g.g-1.mo-1;RGR(Mi);2,04;7,8;g.g-1.yr-1;RGR = (ln Wt2-ln Wt1)/(t2-t1);local;2003;local;2003;seedling;seedling;juvenile;y;Sim;A;age;1;1;1;ULR;ULR;ULR;NA;NA;NA;15;O;0,13;0,13;Pearson
10;59;Bohlman.and.OBrien;2006;Bohlman.and.OBrien.2006;10.1017/S0266467405003019;http://www.journals.cambridge.org/abstract_S0266467405003019;mix.field.database;NA;unstressed;Panama;1;Barro Colorado Island;NA;NA;NA;NA;point;9:09:00/N;N;79:51:00/W;W;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;tree;;tropical rain forest;intersp;intersp;65;growth;GR(Di);NA;NA;NA;GR(Di);NA;NA;cm.yr-1;NA;local;NA;BCI_0'Brien1999/S'Bohlman1997;1980-1993;sapling;sapling;sapling;y;Sim;D-H;diameter;30;80;30;CrownDepth;CrownDepth;CrownDepth;NA;NA;NA;494;O;-0,17;-0,41;CoefDetRsq
10;60;Bohlman.and.OBrien;2006;Bohlman.and.OBrien.2006;10.1017/S0266467405003019;http://www.journals.cambridge.org/abstract_S0266467405003019;mix.field.database;NA;unstressed;Panama;1;Barro Colorado Island;NA;NA;NA;NA;point;9:09:00/N;N;79:51:00/W;W;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;tree;;tropical rain forest;intersp;intersp;65;growth;GR(Di);NA;NA;NA;GR(Di);NA;NA;cm.yr-1;NA;local;NA;BCI_0'Brien1999/S'Bohlman1997;1980-1993;sapling;sapling;sapling;y;Sim;D-H;diameter;2;5;3,5;CrownDepth;CrownDepth;CrownDepth;NA;NA;NA;494;O;-0,2;-0,48;CoefDetRsq
